2021-07-08T00:00:00.000+02:00,84
2021-04-21T00:00:00.000+02:00,12822
2021-09-15T00:00:00.000+02:00,728
2021-09-05T00:00:00.000+02:00,187
2021-06-07T00:00:00.000+02:00,401
2021-05-31T00:00:00.000+02:00,591
2021-05-25T00:00:00.000+02:00,1269
2021-08-01T00:00:00.000+02:00,94
2021-06-27T00:00:00.000+02:00,59
2021-05-12T00:00:00.000+02:00,3757
2021-10-01T00:00:00.000+02:00,1365
2021-07-04T00:00:00.000+02:00,41
2021-08-21T00:00:00.000+02:00,190
2021-05-05T00:00:00.000+02:00,6463
2021-07-11T00:00:00.000+02:00,48
2021-10-12T00:00:00.000+02:00,2677
2021-07-20T00:00:00.000+02:00,135
2021-06-01T00:00:00.000+02:00,671
2021-05-11T00:00:00.000+02:00,4276
2021-06-10T00:00:00.000+02:00,346
2021-08-07T00:00:00.000+02:00,125
2021-08-16T00:00:00.000+02:00,224
2021-07-10T00:00:00.000+02:00,69
2021-04-05T00:00:00.000+02:00,8261
2021-06-21T00:00:00.000+02:00,193
2021-05-28T00:00:00.000+02:00,788
2021-10-20T00:00:00.000+02:00,5682
2021-07-21T00:00:00.000+02:00,131
2021-10-08T00:00:00.000+02:00,2043
2021-08-06T00:00:00.000+02:00,184
2021-08-14T00:00:00.000+02:00,152
2021-06-24T00:00:00.000+02:00,139
2021-06-15T00:00:00.000+02:00,250
2021-05-19T00:00:00.000+02:00,2100
2021-06-23T00:00:00.000+02:00,155
2021-10-14T00:00:00.000+02:00,2805
2021-06-17T00:00:00.000+02:00,191
2021-04-24T00:00:00.000+02:00,7256
2021-10-10T00:00:00.000+02:00,922
2021-10-02T00:00:00.000+02:00,1097
2021-08-30T00:00:00.000+02:00,289
2021-08-26T00:00:00.000+02:00,264
2021-06-19T00:00:00.000+02:00,140
2021-07-05T00:00:00.000+02:00,100
2021-05-29T00:00:00.000+02:00,580
2021-05-23T00:00:00.000+02:00,571
2021-07-07T00:00:00.000+02:00,100
2021-04-23T00:00:00.000+02:00,9653
2021-04-19T00:00:00.000+02:00,9281
2021-09-20T00:00:00.000+02:00,724
2021-08-09T00:00:00.000+02:00,208
2021-08-23T00:00:00.000+02:00,237
2021-10-09T00:00:00.000+02:00,1546
2021-10-17T00:00:00.000+02:00,1547
2021-10-25T00:00:00.000+02:00,6357
2021-08-31T00:00:00.000+02:00,386
2021-08-20T00:00:00.000+02:00,225
2021-08-12T00:00:00.000+02:00,200
2021-09-10T00:00:00.000+02:00,545
2021-06-12T00:00:00.000+02:00,231
2021-06-05T00:00:00.000+02:00,313
2021-04-08T00:00:00.000+02:00,28614
2021-07-28T00:00:00.000+02:00,173
2021-09-03T00:00:00.000+02:00,396
2021-07-09T00:00:00.000+02:00,89
2021-07-26T00:00:00.000+02:00,112
2021-05-17T00:00:00.000+02:00,1737
2021-10-22T00:00:00.000+02:00,6338
2021-05-24T00:00:00.000+02:00,1009
2021-05-04T00:00:00.000+02:00,3919
2021-07-27T00:00:00.000+02:00,144
2021-06-28T00:00:00.000+02:00,127
2021-06-20T00:00:00.000+02:00,82
2021-09-29T00:00:00.000+02:00,1227
2021-07-06T00:00:00.000+02:00,107
2021-04-28T00:00:00.000+02:00,8457
2021-06-16T00:00:00.000+02:00,228
2021-05-01T00:00:00.000+02:00,4628
2021-03-24T00:00:00.000+01:00,34228
2021-08-05T00:00:00.000+02:00,176
2021-03-25T00:00:00.000+01:00,35247
2021-07-18T00:00:00.000+02:00,71
2021-06-11T00:00:00.000+02:00,245
2021-03-31T00:00:00.000+02:00,35338
2021-03-30T00:00:00.000+02:00,32976
2021-09-07T00:00:00.000+02:00,542
2021-04-14T00:00:00.000+02:00,21200
2021-07-24T00:00:00.000+02:00,85
2021-07-03T00:00:00.000+02:00,60
2021-10-03T00:00:00.000+02:00,695
2021-09-25T00:00:00.000+02:00,656
2021-07-25T00:00:00.000+02:00,76
2021-09-24T00:00:00.000+02:00,929
2021-05-09T00:00:00.000+02:00,2047
2021-04-29T00:00:00.000+02:00,6829
2021-10-19T00:00:00.000+02:00,5631
2021-09-27T00:00:00.000+02:00,997
2021-07-13T00:00:00.000+02:00,92
2021-10-06T00:00:00.000+02:00,2031
2021-08-25T00:00:00.000+02:00,258
2021-10-16T00:00:00.000+02:00,2553
2021-04-16T00:00:00.000+02:00,15865
2021-04-13T00:00:00.000+02:00,21342
2021-06-13T00:00:00.000+02:00,138
2021-04-26T00:00:00.000+02:00,5736
2021-09-14T00:00:00.000+02:00,786
2021-07-30T00:00:00.000+02:00,161
2021-09-01T00:00:00.000+02:00,397
2021-10-07T00:00:00.000+02:00,1923
2021-06-18T00:00:00.000+02:00,176
2021-04-10T00:00:00.000+02:00,21746
2021-09-09T00:00:00.000+02:00,540
